customer_id,recency,frequency,monetary,R_score,F_score,M_score,rfm_score,rfm_segment
1579,193,1,2175.544,4,2,3,9,Loyal Customers
1580,604,2,1312.44,2,3,2,7,Potential Loyalists
1581,634,1,2489.07,2,2,3,7,Potential Loyalists
1582,1459,0,0.0,1,1,1,3,Lost Customers
1583,712,1,717.32,2,2,1,5,At Risk
1584,540,2,1405.6680000000001,2,3,2,7,Potential Loyalists
1585,699,1,338.4,2,2,1,5,At Risk
1586,67,2,-310.60900000000004,5,3,1,9,Loyal Customers
1587,81,4,3483.502,5,5,4,14,Champions
1588,167,2,2811.24,4,3,3,10,Loyal Customers
1589,159,1,985.046,4,2,1,7,Potential Loyalists
1590,20,3,5538.1535,6,4,5,15,Champions
1591,14,6,4112.769,6,5,4,15,Champions
1592,107,5,3207.431,5,5,4,14,Champions
1593,282,3,4108.603,3,4,4,11,Loyal Customers
1594,351,1,1095.1509999999998,3,2,1,6,At Risk
1595,192,6,11253.200499999999,4,5,5,14,Champions
1596,316,3,6220.812,3,4,5,12,Champions
1597,462,1,915.5665,3,2,1,6,At Risk
1598,106,2,191.8025,5,3,1,9,Loyal Customers
1599,76,3,2414.594,5,4,3,12,Champions
1600,21,2,541.8275,6,3,1,10,Loyal Customers
1601,118,4,465.99950000000007,5,5,1,11,Loyal Customers
1602,38,4,2702.357,6,5,3,14,Champions
1603,33,5,5808.844,6,5,5,16,Champions
1604,1459,0,0.0,1,1,1,3,Lost Customers
1605,377,2,5371.1755,3,3,5,11,Loyal Customers
1606,95,1,725.1400000000001,5,2,1,8,Potential Loyalists
1607,182,2,363.23,4,3,1,8,Potential Loyalists
1608,581,2,3283.924,2,3,4,9,Loyal Customers
1609,422,2,890.49,3,3,1,7,Potential Loyalists
1610,238,4,5311.0335,4,5,5,14,Champions
1611,85,2,1871.926,5,3,2,10,Loyal Customers
1612,24,4,1553.419,6,5,2,13,Champions
1613,39,5,7442.6404999999995,6,5,5,16,Champions
1614,55,6,5547.3115,6,5,5,16,Champions
1615,933,2,920.6500000000001,2,3,1,6,At Risk
1616,868,2,947.705,2,3,1,6,At Risk
1617,1459,0,0.0,1,1,1,3,Lost Customers
1618,385,1,505.4885,3,2,1,6,At Risk
1619,722,1,746.2230000000001,2,2,1,5,At Risk
1620,1459,0,0.0,1,1,1,3,Lost Customers
1621,468,3,2786.71,3,4,3,10,Loyal Customers
1622,38,1,798.4200000000001,6,2,1,9,Loyal Customers
1623,1459,0,0.0,1,1,1,3,Lost Customers
1624,257,2,4974.4664999999995,4,3,5,12,Champions
1625,41,3,3448.1175,6,4,4,14,Champions
1626,39,2,649.41,6,3,1,10,Loyal Customers
1627,1046,1,1865.81,2,2,2,6,At Risk
1628,160,4,6058.326,4,5,5,14,Champions
1629,117,5,6984.4310000000005,5,5,5,15,Champions
1630,550,2,966.7759999999998,2,3,1,6,At Risk
1631,85,4,3486.758,5,5,4,14,Champions
1632,315,6,3829.3075,3,5,4,12,Champions
1633,265,5,4093.166,4,5,4,13,Champions
1634,577,1,3357.926,2,2,4,8,Potential Loyalists
1635,123,3,5882.7305,5,4,5,14,Champions
1636,206,2,1679.6770000000001,4,3,2,9,Loyal Customers
1637,44,3,5763.996,6,4,5,15,Champions
1638,189,1,335.88,4,2,1,7,Potential Loyalists
1639,1459,0,0.0,1,1,1,3,Lost Customers
1640,74,4,4198.2405,5,5,4,14,Champions
1641,1074,1,1199.222,2,2,2,6,At Risk
1642,51,3,2634.5209999999997,6,4,3,13,Champions
1643,475,1,1548.703,2,2,2,6,At Risk
1644,324,1,774.231,3,2,1,6,At Risk
1645,74,2,575.037,5,3,1,9,Loyal Customers
1646,1459,0,0.0,1,1,1,3,Lost Customers
1647,367,5,7239.253500000001,3,5,5,13,Champions
1648,144,4,3718.466,4,5,4,13,Champions
1649,310,2,3788.555,3,3,4,10,Loyal Customers
1650,71,4,4436.4715,5,5,4,14,Champions
1651,737,2,2585.406,2,3,3,8,Potential Loyalists
1652,172,2,5829.412,4,3,5,12,Champions
1653,834,1,1601.47,2,2,2,6,At Risk
1654,1459,0,0.0,1,1,1,3,Lost Customers
1655,169,1,523.352,4,2,1,7,Potential Loyalists
1656,189,5,6795.119500000001,4,5,5,14,Champions
1657,4,2,3539.1025,6,3,4,13,Champions
1658,261,4,6699.3,4,5,5,14,Champions
1659,96,2,2431.7555,5,3,3,11,Loyal Customers
1660,553,2,2597.536,2,3,3,8,Potential Loyalists
1661,59,2,1843.641,6,3,2,11,Loyal Customers
1662,55,2,1499.977,6,3,2,11,Loyal Customers
1663,673,3,2114.108,2,4,3,9,Loyal Customers
1664,138,6,7082.331,5,5,5,15,Champions
1665,116,3,4409.7075,5,4,4,13,Champions
1666,99,4,1318.98,5,5,2,12,Champions
1667,347,3,1609.2185,3,4,2,9,Loyal Customers
1668,94,3,7036.463,5,4,5,14,Champions
1669,397,4,6374.817499999999,3,5,5,13,Champions
1670,71,4,3608.6059999999998,5,5,4,14,Champions
1671,280,2,228.529,3,3,1,7,Potential Loyalists
1672,346,3,4301.6605,3,4,4,11,Loyal Customers
1673,74,3,2761.706,5,4,3,12,Champions
1674,75,2,-653.3124999999999,5,3,1,9,Loyal Customers
1675,1459,0,0.0,1,1,1,3,Lost Customers
1676,45,7,9514.1975,6,5,5,16,Champions
1677,140,2,1710.5075000000002,4,3,2,9,Loyal Customers
1678,36,2,1351.0325,6,3,2,11,Loyal Customers
1679,157,4,4611.202,4,5,5,14,Champions
1680,94,3,1219.8890000000001,5,4,2,11,Loyal Customers
1681,1459,0,0.0,1,1,1,3,Lost Customers
1682,475,2,783.3890000000001,2,3,1,6,At Risk
1683,716,2,3134.4965,2,3,3,8,Potential Loyalists
1684,1459,0,0.0,1,1,1,3,Lost Customers
1685,939,1,475.6400000000001,2,2,1,5,At Risk
1686,21,3,5371.9795,6,4,5,15,Champions
1687,1459,0,0.0,1,1,1,3,Lost Customers
1688,26,4,7872.786,6,5,5,16,Champions
1689,1459,2,1949.9215,1,3,2,6,At Risk
1690,99,1,835.068,5,2,1,8,Potential Loyalists
1691,394,3,4194.968,3,4,4,11,Loyal Customers
1692,106,3,3259.1375000000003,5,4,4,13,Champions
1693,514,3,3659.1025,2,4,4,10,Loyal Customers
1694,703,2,3079.139,2,3,3,8,Potential Loyalists
1695,511,2,1031.5,2,3,1,6,At Risk
1696,510,3,6277.231,2,4,5,11,Loyal Customers
1697,813,2,2377.718,2,3,3,8,Potential Loyalists
1698,638,1,159.648,2,2,1,5,At Risk
1699,236,2,1035.4850000000001,4,3,1,8,Potential Loyalists
1700,147,1,1316.722,4,2,2,8,Potential Loyalists
1701,194,1,1852.8534999999997,4,2,2,8,Potential Loyalists
1702,6,6,5215.594,6,5,5,16,Champions
1703,647,1,1385.1105,2,2,2,6,At Risk
1704,1065,1,1516.522,2,2,2,6,At Risk
1705,649,1,411.264,2,2,1,5,At Risk
1706,349,2,1953.7889999999998,3,3,2,8,Potential Loyalists
1707,704,1,620.373,2,2,1,5,At Risk
1708,63,4,3415.3295,5,5,4,14,Champions
1709,951,1,1023.3319999999999,2,2,1,5,At Risk
1710,346,1,89.43,3,2,1,6,At Risk
1711,1459,0,0.0,1,1,1,3,Lost Customers
1712,118,1,308.546,5,2,1,8,Potential Loyalists
1713,456,2,1539.3310000000001,3,3,2,8,Potential Loyalists
1714,74,5,2178.7200000000003,5,5,3,13,Champions
1715,159,3,3533.7955,4,4,4,12,Champions
1716,218,3,927.4110000000001,4,4,1,9,Loyal Customers
1717,466,3,2894.2245,3,4,3,10,Loyal Customers
1718,81,3,5609.2815,5,4,5,14,Champions
1719,31,5,5699.008,6,5,5,16,Champions
1720,111,3,3711.7085,5,4,4,13,Champions
1721,183,7,3563.901,4,5,4,13,Champions
1722,367,1,929.3499999999999,3,2,1,6,At Risk
1723,255,3,3141.0235000000002,4,4,4,12,Champions
1724,344,4,1404.0865000000001,3,5,2,10,Loyal Customers
1725,96,4,2574.8900000000003,5,5,3,13,Champions
1726,475,4,4652.415875000001,2,5,5,12,Champions
1727,94,5,4765.817,5,5,5,15,Champions
1728,38,2,3537.26,6,3,4,13,Champions
1729,275,2,2117.401,3,3,3,9,Loyal Customers
1730,442,1,711.68,3,2,1,6,At Risk
1731,231,1,807.33,4,2,1,7,Potential Loyalists
1732,347,3,4432.842000000001,3,4,4,11,Loyal Customers
1733,176,5,1965.1409999999998,4,5,2,11,Loyal Customers
1734,359,1,760.2415,3,2,1,6,At Risk
1735,1459,0,0.0,1,1,1,3,Lost Customers
1736,263,3,3895.7045,4,4,4,12,Champions
1737,458,1,1325.05,3,2,2,7,Potential Loyalists
1738,94,6,5692.3145,5,5,5,15,Champions
1739,44,5,5768.896,6,5,5,16,Champions
1740,1459,0,0.0,1,1,1,3,Lost Customers
1741,53,4,2998.274,6,5,3,14,Champions
1742,262,1,439.57800000000003,4,2,1,7,Potential Loyalists
1743,128,3,3531.2560000000003,5,4,4,13,Champions
1744,201,4,4585.452,4,5,5,14,Champions
1745,665,1,1267.83,2,2,2,6,At Risk
1746,402,1,958.352,3,2,1,6,At Risk
1747,685,1,1622.9665,2,2,2,6,At Risk
1748,16,3,2130.7315,6,4,3,13,Champions
1749,1459,0,0.0,1,1,1,3,Lost Customers
1750,357,3,7192.4220000000005,3,4,5,12,Champions
1751,24,2,2104.842,6,3,3,12,Champions
1752,100,2,18.69999999999999,5,3,1,9,Loyal Customers
1753,372,4,7548.3335,3,5,5,13,Champions
1754,145,2,1891.362,4,3,2,9,Loyal Customers
1755,1459,0,0.0,1,1,1,3,Lost Customers
1756,97,3,1269.927,5,4,2,11,Loyal Customers
1757,84,3,3303.9155,5,4,4,13,Champions
1758,977,2,2469.72,2,3,3,8,Potential Loyalists
1759,81,6,5121.5505,5,5,5,15,Champions
1760,191,3,2488.9905,4,4,3,11,Loyal Customers
1761,520,2,1809.9575,2,3,2,7,Potential Loyalists
1762,91,3,3571.877,5,4,4,13,Champions
1763,77,2,1160.519,5,3,2,10,Loyal Customers
1764,135,2,2642.739,5,3,3,11,Loyal Customers
1765,356,2,1744.38,3,3,2,8,Potential Loyalists
1766,77,2,2870.434,5,3,3,11,Loyal Customers
1767,244,2,2973.493,4,3,3,10,Loyal Customers
1768,497,2,3425.336,2,3,4,9,Loyal Customers
1769,1459,0,0.0,1,1,1,3,Lost Customers
1770,88,4,5762.4435,5,5,5,15,Champions
1771,1459,0,0.0,1,1,1,3,Lost Customers
1772,10,8,8263.887499999999,6,5,5,16,Champions
1773,2,5,5685.3935,6,5,5,16,Champions
1774,136,3,3317.6440000000002,5,4,4,13,Champions
1775,18,4,4198.726,6,5,4,15,Champions
1776,120,3,2934.6215,5,4,3,12,Champions
1777,123,2,620.2049999999999,5,3,1,9,Loyal Customers
1778,268,4,3910.8255,3,5,4,12,Champions
1779,9,5,3855.8509999999997,6,5,4,15,Champions
1780,204,2,430.6190000000001,4,3,1,8,Potential Loyalists
1781,789,3,3686.4784999999997,2,4,4,10,Loyal Customers
1782,545,1,682.77,2,2,1,5,At Risk
1783,361,3,3349.1724999999997,3,4,4,11,Loyal Customers
1784,54,3,2953.2290000000003,6,4,3,13,Champions
1785,565,2,3288.295,2,3,4,9,Loyal Customers
1786,134,4,3705.637,5,5,4,14,Champions
1787,77,4,2489.571,5,5,3,13,Champions
1788,12,4,3801.2295,6,5,4,15,Champions
1789,97,3,1110.089,5,4,1,10,Loyal Customers
1790,753,2,3377.1295,2,3,4,9,Loyal Customers
1791,50,2,3024.3374999999996,6,3,3,12,Champions
1792,728,1,921.5,2,2,1,5,At Risk
1793,62,3,3006.9735,5,4,3,12,Champions
1794,12,3,3577.76,6,4,4,14,Champions
1795,733,2,1277.9759999999999,2,3,2,7,Potential Loyalists
1796,307,2,2946.075,3,3,3,9,Loyal Customers
1797,1052,1,518.71,2,2,1,5,At Risk
1798,531,2,2674.8709999999996,2,3,3,8,Potential Loyalists
1799,1459,0,0.0,1,1,1,3,Lost Customers
1800,751,2,906.808,2,3,1,6,At Risk
1801,47,5,3654.6459999999997,6,5,4,15,Champions
1802,79,3,1707.0215,5,4,2,11,Loyal Customers
1803,19,2,1615.6309999999999,6,3,2,11,Loyal Customers
1804,18,1,1963.973,6,2,2,10,Loyal Customers
1805,19,4,3733.803,6,5,4,15,Champions
1806,500,2,1177.631,2,3,2,7,Potential Loyalists
1807,624,1,1188.63,2,2,2,6,At Risk
1808,1459,0,0.0,1,1,1,3,Lost Customers
1809,375,3,1651.1585,3,4,2,9,Loyal Customers
1810,30,4,2941.276,6,5,3,14,Champions
1811,109,3,5486.879,5,4,5,14,Champions
1812,307,3,3917.4615,3,4,4,11,Loyal Customers
1813,91,2,1792.2175000000002,5,3,2,10,Loyal Customers
1814,46,2,3063.6475,6,3,3,12,Champions
1815,116,4,8607.783,5,5,5,15,Champions
1816,31,2,1421.9595,6,3,2,11,Loyal Customers
1817,307,2,880.17,3,3,1,7,Potential Loyalists
1818,44,3,2705.873,6,4,3,13,Champions
1819,209,3,2240.288,4,4,3,11,Loyal Customers
1820,1459,0,0.0,1,1,1,3,Lost Customers
1821,781,2,1754.846,2,3,2,7,Potential Loyalists
1822,609,3,1249.3025,2,4,2,8,Potential Loyalists
1823,1068,2,2597.437,2,3,3,8,Potential Loyalists
1824,307,1,1493.406,3,2,2,7,Potential Loyalists
1825,183,3,5129.4130000000005,4,4,5,13,Champions
1826,88,3,3686.1695,5,4,4,13,Champions
1827,143,4,2263.7205,4,5,3,12,Champions
1828,352,2,794.6289999999999,3,3,1,7,Potential Loyalists
1829,742,2,1848.0955000000001,2,3,2,7,Potential Loyalists
1830,197,4,5427.986000000001,4,5,5,14,Champions
1831,676,2,569.636,2,3,1,6,At Risk
1832,1459,0,0.0,1,1,1,3,Lost Customers
1833,266,2,576.5385,4,3,1,8,Potential Loyalists
1834,190,4,4869.968,4,5,5,14,Champions
1835,18,4,6928.911,6,5,5,16,Champions
1836,524,2,396.48799999999994,2,3,1,6,At Risk
1837,29,3,1379.1325000000002,6,4,2,12,Champions
1838,349,1,1396.212,3,2,2,7,Potential Loyalists
1839,84,4,4359.449,5,5,4,14,Champions
1840,122,3,3175.8685,5,4,4,13,Champions
1841,426,2,5239.429,3,3,5,11,Loyal Customers
1842,1459,0,0.0,1,1,1,3,Lost Customers
1843,10,5,3641.8894999999998,6,5,4,15,Champions
1844,539,3,1628.8220000000001,2,4,2,8,Potential Loyalists
1845,66,3,7171.295,5,4,5,14,Champions
1846,518,2,2561.4429999999998,2,3,3,8,Potential Loyalists
1847,432,1,942.6255,3,2,1,6,At Risk
1848,29,2,1994.79,6,3,2,11,Loyal Customers
1849,413,2,1608.94,3,3,2,8,Potential Loyalists
1850,97,4,3484.7815,5,5,4,14,Champions
1851,44,5,6477.8145,6,5,5,16,Champions
1852,211,1,3486.645,4,2,4,10,Loyal Customers
1853,30,3,1094.6345,6,4,1,11,Loyal Customers
1854,53,4,4817.9265000000005,6,5,5,16,Champions
1855,414,1,850.7909999999999,3,2,1,6,At Risk
1856,1459,0,0.0,1,1,1,3,Lost Customers
1857,1459,0,0.0,1,1,1,3,Lost Customers
1858,9,2,2232.5,6,3,3,12,Champions
1859,1459,0,0.0,1,1,1,3,Lost Customers
1860,90,5,4889.046625,5,5,5,15,Champions
1861,660,4,4776.903,2,5,5,12,Champions
1862,222,2,1571.3405,4,3,2,9,Loyal Customers
1863,1459,0,0.0,1,1,1,3,Lost Customers
1864,12,5,4018.904,6,5,4,15,Champions
1865,156,3,76.31550000000004,4,4,1,9,Loyal Customers
1866,499,1,1050.92,2,2,1,5,At Risk
1867,362,2,3325.889,3,3,4,10,Loyal Customers
1868,298,4,3148.25,3,5,4,12,Champions
1869,565,3,2271.4725,2,4,3,9,Loyal Customers
1870,200,5,2090.0515,4,5,3,12,Champions
1871,96,3,2164.9575,5,4,3,12,Champions
1872,737,1,246.699,2,2,1,5,At Risk
1873,424,2,1159.4375,3,3,2,8,Potential Loyalists
1874,467,2,1454.68,3,3,2,8,Potential Loyalists
1875,765,4,3393.5275,2,5,4,11,Loyal Customers
1876,141,3,2969.352,4,4,3,11,Loyal Customers
1877,130,2,105.756,5,3,1,9,Loyal Customers
1878,545,4,4047.3509999999997,2,5,4,11,Loyal Customers
1879,236,2,1348.106,4,3,2,9,Loyal Customers
1880,17,3,2007.0535,6,4,2,12,Champions
1881,747,4,1458.9279999999999,2,5,2,9,Loyal Customers
1882,11,2,1686.9575,6,3,2,11,Loyal Customers
1883,62,3,4189.03,5,4,4,13,Champions
1884,665,1,14.73,2,2,1,5,At Risk
1885,125,2,257.984,5,3,1,9,Loyal Customers
1886,363,2,2745.022,3,3,3,9,Loyal Customers
1887,336,2,833.6885,3,3,1,7,Potential Loyalists
1888,127,2,2386.2299999999996,5,3,3,11,Loyal Customers
1889,113,3,6252.4985,5,4,5,14,Champions
1890,14,4,7579.8765,6,5,5,16,Champions
1891,771,1,1709.08,2,2,2,6,At Risk
1892,229,4,3595.175,4,5,4,13,Champions
1893,251,4,6830.28,4,5,5,14,Champions
1894,239,5,4263.8705,4,5,4,13,Champions
1895,252,3,3963.4985,4,4,4,12,Champions
1896,249,3,1136.8925,4,4,1,9,Loyal Customers
1897,514,3,3469.179625,2,4,4,10,Loyal Customers
1898,363,2,4719.8189999999995,3,3,5,11,Loyal Customers
1899,86,3,1409.1135,5,4,2,11,Loyal Customers
1900,1459,0,0.0,1,1,1,3,Lost Customers
1901,88,4,8229.849,5,5,5,15,Champions
1902,1459,0,0.0,1,1,1,3,Lost Customers
1903,162,2,1781.0455,4,3,2,9,Loyal Customers
1904,255,5,4685.6720000000005,4,5,5,14,Champions
1905,37,2,1909.723,6,3,2,11,Loyal Customers
1906,422,2,1638.6755,3,3,2,8,Potential Loyalists
1907,166,4,5247.6735,4,5,5,14,Champions
1908,33,3,1157.3225,6,4,1,11,Loyal Customers
1909,63,2,4057.817,5,3,4,12,Champions
1910,258,3,2262.17,4,4,3,11,Loyal Customers
1911,61,4,6946.514375000001,5,5,5,15,Champions
1912,307,3,3901.9105000000004,3,4,4,11,Loyal Customers
1913,445,2,2034.4135,3,3,2,8,Potential Loyalists
1914,270,4,4580.784,3,5,5,13,Champions
1915,240,4,2343.4049999999997,4,5,3,12,Champions
1916,670,1,63.139499999999884,2,2,1,5,At Risk
1917,456,2,2881.2765,3,3,3,9,Loyal Customers
1918,87,2,1948.708,5,3,2,10,Loyal Customers
1919,547,2,935.9839999999999,2,3,1,6,At Risk
1920,284,2,3753.183,3,3,4,10,Loyal Customers
1921,73,3,3713.1415,5,4,4,13,Champions
1922,108,5,3822.8235,5,5,4,14,Champions
1923,455,3,503.45399999999995,3,4,1,8,Potential Loyalists
1924,250,6,10500.401,4,5,5,14,Champions
1925,556,2,1240.3980000000001,2,3,2,7,Potential Loyalists
1926,311,3,3460.363,3,4,4,11,Loyal Customers
1927,201,2,1588.5545,4,3,2,9,Loyal Customers
1928,1459,0,0.0,1,1,1,3,Lost Customers
1929,37,8,6445.1134999999995,6,5,5,16,Champions
1930,138,2,512.8634999999999,5,3,1,9,Loyal Customers
1931,130,4,7431.577,5,5,5,15,Champions
1932,38,4,7917.913500000001,6,5,5,16,Champions
1933,169,1,-295.88800000000003,4,2,1,7,Potential Loyalists
1934,233,2,1500.059,4,3,2,9,Loyal Customers
1935,367,1,2060.044,3,2,2,7,Potential Loyalists
1936,454,1,2254.8235,3,2,3,8,Potential Loyalists
1937,215,3,4472.7325,4,4,4,12,Champions
1938,810,2,1742.2055,2,3,2,7,Potential Loyalists
1939,70,2,3686.1305,5,3,4,12,Champions
1940,85,7,6215.981125,5,5,5,15,Champions
1941,36,4,2793.9115,6,5,3,14,Champions
1942,451,3,2031.3975,3,4,2,9,Loyal Customers
1943,1459,0,0.0,1,1,1,3,Lost Customers
1944,726,3,3397.888,2,4,4,10,Loyal Customers
1945,392,1,903.1800000000001,3,2,1,6,At Risk
1946,410,1,915.01,3,2,1,6,At Risk
1947,18,4,2475.557,6,5,3,14,Champions
1948,364,1,163.71150000000006,3,2,1,6,At Risk
1949,1459,0,0.0,1,1,1,3,Lost Customers
1950,984,1,621.164,2,2,1,5,At Risk
1951,47,4,1727.036,6,5,2,13,Champions
1952,1459,0,0.0,1,1,1,3,Lost Customers
1953,622,2,1076.0645,2,3,1,6,At Risk
1954,22,3,1767.452,6,4,2,12,Champions
1955,198,1,1222.03,4,2,2,8,Potential Loyalists
1956,91,3,3648.2329999999997,5,4,4,13,Champions
1957,26,4,2393.1375,6,5,3,14,Champions
1958,546,2,2600.316,2,3,3,8,Potential Loyalists
1959,270,1,1638.68,3,2,2,7,Potential Loyalists
1960,341,2,1719.4360000000001,3,3,2,8,Potential Loyalists
1961,38,2,2449.176,6,3,3,12,Champions
1962,392,2,2537.292,3,3,3,9,Loyal Customers
1963,534,2,2258.0969999999998,2,3,3,8,Potential Loyalists
1964,191,3,2878.826,4,4,3,11,Loyal Customers
1965,72,4,3275.981,5,5,4,14,Champions
1966,6,3,2094.3275,6,4,3,13,Champions
1967,233,3,2837.6275,4,4,3,11,Loyal Customers
1968,244,4,5298.825,4,5,5,14,Champions
1969,57,2,2444.323,6,3,3,12,Champions
1970,27,6,4904.8655,6,5,5,16,Champions
1971,153,6,4348.208,4,5,4,13,Champions
1972,12,6,4614.079,6,5,5,16,Champions
1973,14,5,1158.542,6,5,2,13,Champions
1974,227,4,2014.254,4,5,2,11,Loyal Customers
1975,98,4,4531.0345,5,5,4,14,Champions
1976,159,3,4717.7025,4,4,5,13,Champions
1977,181,2,385.96,4,3,1,8,Potential Loyalists
1978,395,3,3854.5795,3,4,4,11,Loyal Customers
1979,824,3,4747.6375,2,4,5,11,Loyal Customers
1980,318,2,3061.8845,3,3,3,9,Loyal Customers
1981,29,9,8649.733,6,5,5,16,Champions
1982,441,1,993.6,3,2,1,6,At Risk
1983,275,2,1276.391,3,3,2,8,Potential Loyalists
1984,80,3,1872.317,5,4,2,11,Loyal Customers
1985,828,2,2608.426,2,3,3,8,Potential Loyalists
1986,640,1,828.8085,2,2,1,5,At Risk
1987,130,3,3021.407,5,4,3,12,Champions
1988,275,2,-127.82000000000005,3,3,1,7,Potential Loyalists
1989,183,3,3583.9235,4,4,4,12,Champions
1990,1459,0,0.0,1,1,1,3,Lost Customers
1991,163,3,2291.1710000000003,4,4,3,11,Loyal Customers
1992,167,3,1752.0245,4,4,2,10,Loyal Customers
1993,886,2,3941.472,2,3,4,9,Loyal Customers
1994,834,2,3182.989,2,3,4,9,Loyal Customers
1995,418,5,4465.00075,3,5,4,12,Champions
1996,1459,0,0.0,1,1,1,3,Lost Customers
1997,49,1,321.1135,6,2,1,9,Loyal Customers
1998,55,2,354.15599999999995,6,3,1,10,Loyal Customers
1999,324,7,5384.668000000001,3,5,5,13,Champions
2000,6,5,3485.5389999999998,6,5,4,15,Champions
2001,404,1,239.28599999999997,3,2,1,6,At Risk
2002,102,2,2229.3705,5,3,3,11,Loyal Customers
2003,268,1,248.94,3,2,1,6,At Risk
2004,593,1,357.264,2,2,1,5,At Risk
2005,103,3,3111.403,5,4,3,12,Champions
2006,1459,0,0.0,1,1,1,3,Lost Customers
2007,1459,0,0.0,1,1,1,3,Lost Customers
2008,223,3,3289.214,4,4,4,12,Champions
2009,127,2,6713.601000000001,5,3,5,13,Champions
2010,382,1,1188.497,3,2,2,7,Potential Loyalists
2011,626,3,4395.442,2,4,4,10,Loyal Customers
2012,59,4,4420.906,6,5,4,15,Champions
2013,251,5,6588.532999999999,4,5,5,14,Champions
2014,180,3,3374.0695,4,4,4,12,Champions
2015,355,1,1965.32,3,2,2,7,Potential Loyalists
2016,127,4,3910.772,5,5,4,14,Champions
2017,115,5,4018.952,5,5,4,14,Champions
2018,68,4,3719.0015000000003,5,5,4,14,Champions
2019,74,4,1938.9944999999998,5,5,2,12,Champions
2020,395,2,1537.446,3,3,2,8,Potential Loyalists
2021,82,3,3527.4,5,4,4,13,Champions
2022,398,1,908.3899999999999,3,2,1,6,At Risk
2023,102,2,2367.393,5,3,3,11,Loyal Customers
2024,1459,0,0.0,1,1,1,3,Lost Customers
2025,96,1,510.39,5,2,1,8,Potential Loyalists
2026,9,2,2079.004,6,3,2,11,Loyal Customers
2027,14,3,3545.964,6,4,4,14,Champions
2028,348,1,1434.834,3,2,2,7,Potential Loyalists
2029,10,1,1767.8759999999997,6,2,2,10,Loyal Customers
2030,203,2,2142.8955,4,3,3,10,Loyal Customers
2031,125,3,2770.9320000000002,5,4,3,12,Champions
2032,61,1,1533.0495,5,2,2,9,Loyal Customers
2033,76,3,3333.8355,5,4,4,13,Champions
2034,86,3,3919.5575,5,4,4,13,Champions
2035,408,2,381.135,3,3,1,7,Potential Loyalists
2036,118,6,3466.5825,5,5,4,14,Champions
2037,54,4,5021.631,6,5,5,16,Champions
2038,112,2,2629.187,5,3,3,11,Loyal Customers
2039,267,4,2800.319,4,5,3,12,Champions
2040,518,1,1068.0500000000002,2,2,1,5,At Risk
2041,285,1,530.23,3,2,1,6,At Risk
2042,159,2,2565.1105,4,3,3,10,Loyal Customers
2043,1459,0,0.0,1,1,1,3,Lost Customers
2044,166,2,1114.0104999999999,4,3,1,8,Potential Loyalists
2045,304,1,703.658,3,2,1,6,At Risk
2046,65,2,451.13199999999995,5,3,1,9,Loyal Customers
2047,156,5,5570.9645,4,5,5,14,Champions
2048,1006,1,556.76,2,2,1,5,At Risk
2049,432,3,3685.929,3,4,4,11,Loyal Customers
2050,273,4,7435.0295,3,5,5,13,Champions
2051,247,5,3131.3595,4,5,3,12,Champions
2052,155,3,2555.346,4,4,3,11,Loyal Customers
2053,69,1,1499.0100000000002,5,2,2,9,Loyal Customers
2054,137,4,4840.1,5,5,5,15,Champions
2055,763,1,817.549,2,2,1,5,At Risk
2056,94,4,4449.8565,5,5,4,14,Champions
2057,1459,0,0.0,1,1,1,3,Lost Customers
2058,486,3,2400.54,2,4,3,9,Loyal Customers
2059,39,4,1890.7465000000002,6,5,2,13,Champions
2060,170,2,2847.8775,4,3,3,10,Loyal Customers
2061,507,3,1666.494,2,4,2,8,Potential Loyalists
2062,44,2,1729.298,6,3,2,11,Loyal Customers
2063,27,2,2941.511,6,3,3,12,Champions
2064,699,3,1385.386,2,4,2,8,Potential Loyalists
2065,11,3,2522.3,6,4,3,13,Champions
2066,256,1,2526.831,4,2,3,9,Loyal Customers
2067,1459,0,0.0,1,1,1,3,Lost Customers
2068,44,4,3742.2905,6,5,4,15,Champions
2069,51,3,1926.184,6,4,2,12,Champions
2070,78,3,4437.305,5,4,4,13,Champions
2071,152,1,199.36,4,2,1,7,Potential Loyalists
2072,891,1,1850.877,2,2,2,6,At Risk
2073,96,2,5726.92,5,3,5,13,Champions
2074,85,6,4530.6495,5,5,4,14,Champions
2075,1459,0,0.0,1,1,1,3,Lost Customers
2076,98,4,5289.69,5,5,5,15,Champions
2077,7,4,7154.943499999999,6,5,5,16,Champions
2078,148,6,5812.3525,4,5,5,14,Champions
2079,234,4,3375.844,4,5,4,13,Champions
2080,469,3,1396.3319999999999,2,4,2,8,Potential Loyalists
2081,78,4,1343.24,5,5,2,12,Champions
2082,37,3,5353.4435,6,4,5,15,Champions
2083,294,1,448.56,3,2,1,6,At Risk
2084,370,3,3008.4565000000002,3,4,3,10,Loyal Customers
2085,20,2,749.2935,6,3,1,10,Loyal Customers
2086,1459,0,0.0,1,1,1,3,Lost Customers
2087,273,2,858.1475,3,3,1,7,Potential Loyalists
2088,47,5,6330.82775,6,5,5,16,Champions
2089,389,1,1230.2435,3,2,2,7,Potential Loyalists
2090,71,2,1032.2795,5,3,1,9,Loyal Customers
2091,525,2,1112.028,2,3,1,6,At Risk
2092,4,1,1470.07,6,2,2,10,Loyal Customers
2093,613,2,1542.77,2,3,2,7,Potential Loyalists
